"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Absolute Orbit","Relative Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","Stack ID"
"S1B_IW_GRDH_1SDV_20170507T233312_20170507T233337_005499_009A2C_A1EE","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5499","48","48","153","2017-05-07T23:33:37Z","2017-05-11T17:20:40Z","GRD_HD","2017-05-07T23:33:12Z","2017-05-07T23:33:37Z","47.9889","-85.7436","47.029","-87.2189","47.4269","-83.8622","48.5254","-87.6627","48.9241","-84.2077","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T233312_20170507T233337_005499_009A2C_A1EE.zip","908.71 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T233247_20170507T233312_005499_009A2C_4206","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5499","48","48","148","2017-05-07T23:33:12Z","2017-05-20T10:56:47Z","GRD_HD","2017-05-07T23:32:47Z","2017-05-07T23:33:12Z","46.491","-85.3538","45.5317","-86.788","45.929","-83.5234","47.0289","-87.2189","47.4266","-83.8636","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T233247_20170507T233312_005499_009A2C_4206.zip","923.91 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T233127_20170507T233157_005499_009A2C_35A1","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5499","48","48","132","2017-05-07T23:31:57Z","2017-05-17T15:24:50Z","GRD_HD","2017-05-07T23:31:27Z","2017-05-07T23:31:57Z","41.8709","-84.2152","40.7903","-85.5123","41.1885","-82.4977","42.5334","-85.9669","42.9307","-82.8691","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T233127_20170507T233157_005499_009A2C_35A1.zip","1.06 GB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224242_20170507T224307_016482_01B4FD_40CD","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","131","2017-05-07T22:43:07Z","2017-05-08T04:30:47Z","GRD_HD","2017-05-07T22:42:42Z","2017-05-07T22:43:07Z","41.4258","-71.7857","40.4644","-73.1162","40.8659","-70.0969","41.966","-73.5008","42.3665","-70.4111","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224242_20170507T224307_016482_01B4FD_40CD.zip","913.53 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224217_20170507T224242_016482_01B4FD_7BE0","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","126","2017-05-07T22:42:42Z","2017-05-08T04:30:13Z","GRD_HD","2017-05-07T22:42:17Z","2017-05-07T22:42:42Z","39.9239","-71.4378","38.9624","-72.7366","39.365","-69.784","40.4643","-73.1162","40.8657","-70.0981","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224217_20170507T224242_016482_01B4FD_7BE0.zip","790.37 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224152_20170507T224217_016482_01B4FD_46BD","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","121","2017-05-07T22:42:17Z","2017-05-08T04:30:00Z","GRD_HD","2017-05-07T22:41:52Z","2017-05-07T22:42:17Z","38.4216","-71.0945","37.4596","-72.3656","37.8635","-69.4749","38.9623","-72.7366","39.3648","-69.7851","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224152_20170507T224217_016482_01B4FD_46BD.zip","818.59 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224127_20170507T224152_016482_01B4FD_3D43","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","116","2017-05-07T22:41:52Z","2017-05-08T04:28:05Z","GRD_HD","2017-05-07T22:41:27Z","2017-05-07T22:41:52Z","36.9186","-70.757","35.9559","-72.0025","36.3614","-69.1693","37.4595","-72.3656","37.8633","-69.4759","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224127_20170507T224152_016482_01B4FD_3D43.zip","809.56 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224102_20170507T224127_016482_01B4FD_78F7","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","111","2017-05-07T22:41:27Z","2017-05-08T04:28:08Z","GRD_HD","2017-05-07T22:41:02Z","2017-05-07T22:41:27Z","35.4149","-70.4249","34.4514","-71.6463","34.8587","-68.8668","35.9558","-72.0024","36.3612","-69.1704","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224102_20170507T224127_016482_01B4FD_78F7.zip","812.74 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T224033_20170507T224102_016482_01B4FD_7B25","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","105","2017-05-07T22:41:02Z","2017-05-08T04:31:10Z","GRD_HD","2017-05-07T22:40:33Z","2017-05-07T22:41:02Z","33.7894","-70.0711","32.7036","-71.2407","33.1134","-68.5185","34.4513","-71.6463","34.8585","-68.8677","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T224033_20170507T224102_016482_01B4FD_7B25.zip","890.57 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T223733_20170507T223758_016482_01B4FC_4F7E","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","70","2017-05-07T22:37:58Z","2017-05-08T03:39:37Z","GRD_HD","2017-05-07T22:37:33Z","2017-05-07T22:37:58Z","22.8291","-67.844","21.879","-68.8938","22.2994","-66.4911","23.3512","-69.206","23.7686","-66.7767","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T223733_20170507T223758_016482_01B4FC_4F7E.zip","693.51 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T223708_20170507T223733_016482_01B4FC_DB38","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16482","135","135","65","2017-05-07T22:37:33Z","2017-05-08T03:47:48Z","GRD_HD","2017-05-07T22:37:08Z","2017-05-07T22:37:33Z","21.3391","-67.542","20.3689","-68.5761","20.7925","-66.1988","21.8789","-68.8938","22.2992","-66.4915","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T223708_20170507T223733_016482_01B4FC_DB38.zip","758.60 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T104739_20170507T104758_005491_0099F5_F566","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5491","40","40","446","2017-05-07T10:47:58Z","2017-05-07T15:07:41Z","GRD_HD","2017-05-07T10:47:39Z","2017-05-07T10:47:58Z","44.1237","-70.2159","44.4826","-68.5207","44.8708","-71.6465","43.3557","-68.8258","43.7442","-71.8927","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T104739_20170507T104758_005491_0099F5_F566.zip","667.32 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T100541_20170507T100606_016474_01B4C3_C975","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16474","127","127","526","2017-05-07T10:06:06Z","2017-05-07T13:28:29Z","GRD_HD","2017-05-07T10:05:41Z","2017-05-07T10:06:06Z","19.7157","-63.107","20.2548","-61.7705","20.6779","-64.1428","18.7443","-62.0861","19.1707","-64.4356","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T100541_20170507T100606_016474_01B4C3_C975.zip","764.66 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170507T100512_20170507T100541_016474_01B4C3_383B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16474","127","127","521","2017-05-07T10:05:41Z","2017-05-07T13:30:19Z","GRD_HD","2017-05-07T10:05:12Z","2017-05-07T10:05:41Z","21.3463","-62.778","22.008","-61.4016","22.4274","-63.8033","20.2549","-61.7705","20.6781","-64.1431","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170507T100512_20170507T100541_016474_01B4C3_383B.zip","856.92 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T035144_20170507T035209_005487_0099D5_3481","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5487","36","36","195","2017-05-07T03:52:09Z","2017-05-17T14:59:33Z","GRD_HD","2017-05-07T03:51:44Z","2017-05-07T03:52:09Z","60.351","-153.3333","59.3781","-155.2655","59.7976","-150.8164","60.8616","-155.9295","61.2886","-151.2763","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T035144_20170507T035209_005487_0099D5_3481.zip","955.68 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T035119_20170507T035144_005487_0099D5_AE33","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5487","36","36","190","2017-05-07T03:51:44Z","2017-05-20T05:46:39Z","GRD_HD","2017-05-07T03:51:19Z","2017-05-07T03:51:44Z","58.862","-152.7839","57.893","-154.6372","58.306","-150.3744","59.378","-155.2655","59.7973","-150.8182","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T035119_20170507T035144_005487_0099D5_AE33.zip","923.00 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T035050_20170507T035119_005487_0099D5_3AEB","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5487","36","36","184","2017-05-07T03:51:19Z","2017-05-20T10:49:35Z","GRD_HD","2017-05-07T03:50:50Z","2017-05-07T03:51:19Z","57.2516","-152.2199","56.1658","-153.9526","56.5726","-149.8845","57.8929","-154.6371","58.3057","-150.376","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T035050_20170507T035119_005487_0099D5_3AEB.zip","996.58 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170507T020903_20170507T020928_005486_0099D1_739B","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5486","35","35","147","2017-05-07T02:09:28Z","2017-05-07T07:37:43Z","GRD_HD","2017-05-07T02:09:03Z","2017-05-07T02:09:28Z","46.2325","-124.3901","45.2715","-125.8274","45.6717","-122.5591","46.7692","-126.2552","47.1697","-122.8969","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170507T020903_20170507T020928_005486_0099D1_739B.zip","896.49 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T234218_20170506T234243_016468_01B48C_3A8E","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16468","121","121","155","2017-05-06T23:42:43Z","2017-05-18T02:57:50Z","GRD_HD","2017-05-06T23:42:18Z","2017-05-06T23:42:43Z","48.6004","-88.003","47.637","-89.5146","48.0404","-86.0852","49.1338","-89.9598","49.5381","-86.428","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T234218_20170506T234243_016468_01B48C_3A8E.zip","892.53 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T233718_20170506T233743_016468_01B48C_CC17","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16468","121","121","95","2017-05-06T23:37:43Z","2017-05-07T11:38:24Z","GRD_HD","2017-05-06T23:37:18Z","2017-05-06T23:37:43Z","30.5763","-83.8055","29.6086","-84.9643","30.0249","-82.3241","31.1156","-85.3017","31.5292","-82.6199","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T233718_20170506T233743_016468_01B48C_CC17.zip","970.73 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T233653_20170506T233718_016468_01B48C_D6FF","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16468","121","121","90","2017-05-06T23:37:18Z","2017-05-20T03:56:00Z","GRD_HD","2017-05-06T23:36:53Z","2017-05-06T23:37:18Z","29.0699","-83.4901","28.1012","-84.6305","28.52","-82.0296","29.6085","-84.9643","30.0247","-82.3248","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T233653_20170506T233718_016468_01B48C_D6FF.zip","883.93 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T233628_20170506T233653_016468_01B48C_A6F8","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16468","121","121","85","2017-05-06T23:36:53Z","2017-05-13T18:56:04Z","GRD_HD","2017-05-06T23:36:28Z","2017-05-06T23:36:53Z","27.5631","-83.1771","26.593","-84.3007","27.0146","-81.7363","28.1011","-84.6305","28.5198","-82.0303","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T233628_20170506T233653_016468_01B48C_A6F8.zip","860.72 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T233538_20170506T233603_016468_01B48C_99F9","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16468","121","121","75","2017-05-06T23:36:03Z","2017-05-14T06:21:29Z","GRD_HD","2017-05-06T23:35:38Z","2017-05-06T23:36:03Z","24.5479","-82.5579","23.5752","-83.6513","24.0027","-81.1521","25.0844","-83.9744","25.5087","-81.4445","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T233538_20170506T233603_016468_01B48C_99F9.zip","719.97 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T003416_20170506T003441_016454_01B41F_EBCA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16454","107","107","88","2017-05-06T00:34:41Z","2017-05-06T14:11:12Z","GRD_HD","2017-05-06T00:34:16Z","2017-05-06T00:34:41Z","28.3379","-97.7515","27.3714","-98.8661","27.7861","-96.3188","28.8792","-99.1973","29.2912","-96.6133","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T003416_20170506T003441_016454_01B41F_EBCA.zip","919.97 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170506T003351_20170506T003416_016454_01B41F_0A3F","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16454","107","107","83","2017-05-06T00:34:16Z","2017-05-06T14:06:55Z","GRD_HD","2017-05-06T00:33:51Z","2017-05-06T00:34:16Z","26.8307","-97.4404","25.8628","-98.5393","26.2802","-96.0267","27.3713","-98.8661","27.7859","-96.3195","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170506T003351_20170506T003416_016454_01B41F_0A3F.zip","869.07 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170505T225802_20170505T225827_016453_01B417_2300","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16453","106","106","118","2017-05-05T22:58:27Z","2017-05-06T11:32:11Z","GRD_HD","2017-05-05T22:58:02Z","2017-05-05T22:58:27Z","37.3878","-74.995","36.4285","-76.226","36.8276","-73.4201","37.9319","-76.5913","38.3294","-73.7285","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170505T225802_20170505T225827_016453_01B417_2300.zip","818.38 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170505T225733_20170505T225802_016453_01B417_E59E","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16453","106","106","112","2017-05-05T22:58:02Z","2017-05-06T11:31:48Z","GRD_HD","2017-05-05T22:57:33Z","2017-05-05T22:58:02Z","35.7629","-74.6339","34.6814","-75.8106","35.0826","-73.0668","36.4284","-76.226","36.8274","-73.4211","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170505T225733_20170505T225802_016453_01B417_E59E.zip","904.09 MB","-1","0","0","-1","0"
